claim_id,year,quarter,region,segment,claim_type,incurred_amount_eur,status,date_of_loss
CLM-11834,2025,4,Andalusia,Commercial Fleet,Total loss,461063.96,Closed,18/10/2025
CLM-11835,2025,4,Andalusia,Commercial Fleet,Collision,402675.5,Open,08/10/2025
CLM-11836,2025,4,Andalusia,Motorcycle,Collision,324756.26,Closed,28/12/2025
CLM-11837,2025,4,Andalusia,Motorcycle,Third-party liability,1461860.74,Closed,13/12/2025
CLM-11838,2025,4,Andalusia,Motorcycle,Third-party liability,710928.25,Closed,06/12/2025
CLM-11839,2025,4,Andalusia,Motorcycle,Windscreen,84837.25,Closed,29/11/2025
CLM-11840,2025,4,Andalusia,Private Motor,Collision,312768.8,Closed,01/12/2025
CLM-11841,2025,4,Andalusia,Private Motor,Total loss,1046427.67,Closed,17/12/2025
CLM-11842,2025,4,Andalusia,Private Motor,Collision,359645.29,Open,19/10/2025
CLM-11843,2025,4,Andalusia,Private Motor,Theft,600472.87,Open,16/10/2025
CLM-11844,2025,4,Andalusia,Private Motor,Collision,152283.12,Closed,17/11/2025
CLM-11845,2025,4,Andalusia,Private Motor,Theft,304705.7,Open,06/10/2025
CLM-11846,2025,4,Andalusia,Private Motor,Third-party liability,800709.97,Closed,02/10/2025
CLM-11847,2025,4,Andalusia,Private Motor,Collision,236459.7,Closed,29/10/2025
CLM-11848,2025,4,Andalusia,Private Motor,Third-party liability,374958.9,Closed,18/11/2025
CLM-11849,2025,4,Andalusia,Private Motor,Collision,503875.89,Closed,08/11/2025
CLM-11850,2025,4,Andalusia,Private Motor,Theft,875608.18,Open,11/12/2025
CLM-11851,2025,4,Andalusia,Private Motor,Third-party liability,714866.85,Closed,10/11/2025
CLM-11852,2025,4,Andalusia,Private Motor,Theft,334624.4,Open,16/10/2025
CLM-11853,2025,4,Andalusia,Private Motor,Third-party liability,1069242.93,Closed,29/11/2025
CLM-11854,2025,4,Andalusia,Private Motor,Total loss,1665599.62,Closed,13/12/2025
CLM-11855,2025,4,Andalusia,Private Motor,Theft,420962.74,Open,20/12/2025
CLM-11856,2025,4,Andalusia,Private Motor,Collision,306437.33,Open,18/11/2025
CLM-11857,2025,4,Andalusia,Private Motor,Collision,298713.02,Open,15/10/2025
CLM-11858,2025,4,Andalusia,Private Motor,Third-party liability,572733.37,Open,24/11/2025
CLM-11859,2025,4,Andalusia,Private Motor,Weather damage,109977.13,Closed,06/10/2025
CLM-11860,2025,4,Andalusia,Private Motor,Total loss,585453.64,Closed,18/10/2025
CLM-11861,2025,4,Andalusia,Private Motor,Collision,378483.04,Closed,10/10/2025
CLM-11862,2025,4,Basque Country,Commercial Fleet,Theft,259367.36,Closed,25/10/2025
CLM-11863,2025,4,Basque Country,Commercial Fleet,Collision,334061.67,Open,29/12/2025
CLM-11864,2025,4,Basque Country,Private Motor,Collision,425624.21,Closed,16/12/2025
CLM-11865,2025,4,Basque Country,Private Motor,Collision,516256.35,Closed,21/12/2025
CLM-11866,2025,4,Basque Country,Private Motor,Collision,506665.36,Closed,07/12/2025
CLM-11867,2025,4,Basque Country,Private Motor,Third-party liability,839076.96,Open,19/12/2025
CLM-11868,2025,4,Basque Country,Private Motor,Collision,560805.81,Closed,07/11/2025
CLM-11869,2025,4,Basque Country,Private Motor,Theft,656167.1,Closed,24/12/2025
CLM-11870,2025,4,Catalonia,Commercial Fleet,Collision,193571.13,Closed,19/12/2025
CLM-11871,2025,4,Catalonia,Commercial Fleet,Weather damage,199562.9,Closed,28/11/2025
CLM-11872,2025,4,Catalonia,Commercial Fleet,Windscreen,47093.14,Open,12/10/2025
CLM-11873,2025,4,Catalonia,Commercial Fleet,Third-party liability,741351.85,Closed,01/10/2025
CLM-11874,2025,4,Catalonia,Commercial Fleet,Collision,297589.18,Open,18/10/2025
CLM-11875,2025,4,Catalonia,Commercial Fleet,Weather damage,337881.82,Closed,04/12/2025
CLM-11876,2025,4,Catalonia,Commercial Fleet,Collision,275559.36,Closed,08/10/2025
CLM-11877,2025,4,Catalonia,Commercial Fleet,Third-party liability,1053292.86,Open,14/11/2025
CLM-11878,2025,4,Catalonia,Commercial Fleet,Theft,152769.81,Open,03/10/2025
CLM-11879,2025,4,Catalonia,Commercial Fleet,Windscreen,54753.88,Closed,29/12/2025
CLM-11880,2025,4,Catalonia,Commercial Fleet,Collision,226661.38,Open,08/12/2025
CLM-11881,2025,4,Catalonia,Commercial Fleet,Collision,236441.17,Closed,01/11/2025
CLM-11882,2025,4,Catalonia,Commercial Fleet,Windscreen,36756.94,Closed,19/10/2025
CLM-11883,2025,4,Catalonia,Commercial Fleet,Collision,244489.95,Closed,03/10/2025
CLM-11884,2025,4,Catalonia,Commercial Fleet,Collision,225057.71,Closed,11/10/2025
CLM-11885,2025,4,Catalonia,Commercial Fleet,Windscreen,70531.15,Open,03/11/2025
CLM-11886,2025,4,Catalonia,Commercial Fleet,Third-party liability,850932.57,Open,25/11/2025
CLM-11887,2025,4,Catalonia,Commercial Fleet,Windscreen,89239.98,Closed,26/12/2025
CLM-11888,2025,4,Catalonia,Commercial Fleet,Collision,588768.46,Closed,26/11/2025
CLM-11889,2025,4,Catalonia,Motorcycle,Total loss,928320.28,Closed,28/12/2025
CLM-11890,2025,4,Catalonia,Private Motor,Theft,513406.98,Open,30/10/2025
CLM-11891,2025,4,Catalonia,Private Motor,Windscreen,34879.45,Open,22/11/2025
CLM-11892,2025,4,Catalonia,Private Motor,Theft,818365.4,Closed,28/11/2025
CLM-11893,2025,4,Catalonia,Private Motor,Collision,245185.33,Closed,13/10/2025
CLM-11894,2025,4,Catalonia,Private Motor,Collision,311472.95,Closed,17/10/2025
CLM-11895,2025,4,Catalonia,Private Motor,Windscreen,99313.88,Closed,05/12/2025
CLM-11896,2025,4,Catalonia,Private Motor,Collision,468947.72,Closed,30/10/2025
CLM-11897,2025,4,Catalonia,Private Motor,Theft,484280.66,Closed,10/11/2025
CLM-11898,2025,4,Catalonia,Private Motor,Weather damage,199226.59,Closed,22/10/2025
CLM-11899,2025,4,Catalonia,Private Motor,Weather damage,611136.01,Closed,01/10/2025
CLM-11900,2025,4,Catalonia,Private Motor,Windscreen,56672.2,Open,24/11/2025
CLM-11901,2025,4,Catalonia,Private Motor,Collision,162201.28,Open,05/10/2025
CLM-11902,2025,4,Catalonia,Private Motor,Windscreen,67941.36,Closed,06/10/2025
CLM-11903,2025,4,Catalonia,Private Motor,Windscreen,55710.52,Open,04/11/2025
CLM-11904,2025,4,Catalonia,Private Motor,Theft,362452.09,Closed,15/10/2025
CLM-11905,2025,4,Catalonia,Private Motor,Collision,220943.48,Closed,31/12/2025
CLM-11906,2025,4,Catalonia,Private Motor,Collision,643865.95,Open,12/11/2025
CLM-11907,2025,4,Catalonia,Private Motor,Weather damage,455189.02,Closed,27/10/2025
CLM-11908,2025,4,Catalonia,Private Motor,Collision,426222.96,Open,29/11/2025
CLM-11909,2025,4,Catalonia,Private Motor,Collision,317063.24,Closed,25/10/2025
CLM-11910,2025,4,Catalonia,Private Motor,Third-party liability,771399.95,Open,09/12/2025
CLM-11911,2025,4,Catalonia,Private Motor,Collision,133918.69,Closed,17/10/2025
CLM-11912,2025,4,Catalonia,Private Motor,Third-party liability,855708.26,Open,10/11/2025
CLM-11913,2025,4,Catalonia,Private Motor,Third-party liability,450117.23,Open,12/10/2025
CLM-11914,2025,4,Catalonia,Private Motor,Third-party liability,704248.25,Open,05/10/2025
CLM-11915,2025,4,Catalonia,Private Motor,Third-party liability,422484.86,Closed,25/11/2025
CLM-11916,2025,4,Catalonia,Private Motor,Collision,426748.77,Open,11/11/2025
CLM-11917,2025,4,Catalonia,Private Motor,Theft,293684.55,Open,26/11/2025
CLM-11918,2025,4,Catalonia,Private Motor,Weather damage,285185.17,Closed,13/12/2025
CLM-11919,2025,4,Catalonia,Private Motor,Collision,417156.69,Open,29/12/2025
CLM-11920,2025,4,Catalonia,Private Motor,Collision,240726.68,Closed,12/10/2025
CLM-11921,2025,4,Catalonia,Private Motor,Windscreen,35767.83,Closed,01/10/2025
CLM-11922,2025,4,Galicia,Commercial Fleet,Collision,471998.73,Closed,02/10/2025
CLM-11923,2025,4,Galicia,Commercial Fleet,Weather damage,579252.92,Closed,31/12/2025
CLM-11924,2025,4,Galicia,Commercial Fleet,Third-party liability,523784.42,Open,08/12/2025
CLM-11925,2025,4,Galicia,Private Motor,Collision,507902.66,Closed,13/10/2025
CLM-11926,2025,4,Galicia,Private Motor,Windscreen,80129.91,Open,28/12/2025
CLM-11927,2025,4,Galicia,Private Motor,Collision,522891.35,Closed,26/12/2025
CLM-11928,2025,4,Galicia,Private Motor,Third-party liability,638138.29,Closed,02/10/2025
CLM-11929,2025,4,Galicia,Private Motor,Collision,501831.59,Closed,03/12/2025
CLM-11930,2025,4,Galicia,Private Motor,Third-party liability,863185.59,Open,06/11/2025
CLM-11931,2025,4,Galicia,Private Motor,Third-party liability,384229.59,Closed,13/10/2025
CLM-11932,2025,4,Galicia,Private Motor,Collision,245098.08,Open,21/11/2025
CLM-11933,2025,4,Galicia,Private Motor,Theft,697337.39,Open,21/10/2025
CLM-11934,2025,4,Galicia,Private Motor,Weather damage,189056.41,Closed,23/10/2025
CLM-11935,2025,4,Madrid,Commercial Fleet,Theft,282681.07,Open,23/10/2025
CLM-11936,2025,4,Madrid,Commercial Fleet,Third-party liability,385464.93,Open,20/12/2025
CLM-11937,2025,4,Madrid,Commercial Fleet,Collision,152112.38,Closed,23/12/2025
CLM-11938,2025,4,Madrid,Commercial Fleet,Collision,339406.94,Open,27/11/2025
CLM-11939,2025,4,Madrid,Commercial Fleet,Collision,403256.48,Open,04/11/2025
CLM-11940,2025,4,Madrid,Commercial Fleet,Third-party liability,472145.72,Open,25/10/2025
CLM-11941,2025,4,Madrid,Commercial Fleet,Windscreen,64188.32,Open,30/11/2025
CLM-11942,2025,4,Madrid,Commercial Fleet,Windscreen,77987.95,Open,30/11/2025
CLM-11943,2025,4,Madrid,Commercial Fleet,Theft,403187.89,Closed,21/11/2025
CLM-11944,2025,4,Madrid,Commercial Fleet,Third-party liability,994073.33,Closed,30/12/2025
CLM-11945,2025,4,Madrid,Commercial Fleet,Third-party liability,872402.32,Open,31/12/2025
CLM-11946,2025,4,Madrid,Commercial Fleet,Third-party liability,843544.32,Open,07/10/2025
CLM-11947,2025,4,Madrid,Commercial Fleet,Third-party liability,1105965.06,Open,12/10/2025
CLM-11948,2025,4,Madrid,Motorcycle,Collision,446036.12,Open,25/11/2025
CLM-11949,2025,4,Madrid,Motorcycle,Third-party liability,644912.08,Open,30/10/2025
CLM-11950,2025,4,Madrid,Motorcycle,Collision,352336.12,Closed,26/11/2025
CLM-11951,2025,4,Madrid,Private Motor,Theft,734976.1,Closed,21/12/2025
CLM-11952,2025,4,Madrid,Private Motor,Windscreen,86992.24,Closed,02/10/2025
CLM-11953,2025,4,Madrid,Private Motor,Weather damage,423671.09,Open,28/11/2025
CLM-11954,2025,4,Madrid,Private Motor,Third-party liability,422696.27,Closed,13/11/2025
CLM-11955,2025,4,Madrid,Private Motor,Total loss,1446839.96,Open,23/11/2025
CLM-11956,2025,4,Madrid,Private Motor,Theft,451736.0,Open,18/12/2025
CLM-11957,2025,4,Madrid,Private Motor,Windscreen,83985.19,Closed,22/12/2025
CLM-11958,2025,4,Madrid,Private Motor,Collision,254041.69,Open,18/11/2025
CLM-11959,2025,4,Madrid,Private Motor,Third-party liability,913608.78,Closed,14/11/2025
CLM-11960,2025,4,Madrid,Private Motor,Collision,400394.59,Open,10/12/2025
CLM-11961,2025,4,Madrid,Private Motor,Collision,424606.75,Closed,30/10/2025
CLM-11962,2025,4,Madrid,Private Motor,Collision,364508.99,Open,26/11/2025
CLM-11963,2025,4,Madrid,Private Motor,Third-party liability,476371.71,Closed,31/10/2025
CLM-11964,2025,4,Madrid,Private Motor,Third-party liability,377814.6,Open,05/11/2025
CLM-11965,2025,4,Madrid,Private Motor,Collision,464300.05,Open,19/10/2025
CLM-11966,2025,4,Madrid,Private Motor,Total loss,1441028.32,Open,07/10/2025
CLM-11967,2025,4,Madrid,Private Motor,Theft,495753.94,Closed,07/12/2025
CLM-11968,2025,4,Madrid,Private Motor,Collision,215654.42,Open,20/10/2025
CLM-11969,2025,4,Madrid,Private Motor,Collision,600145.32,Open,09/11/2025
CLM-11970,2025,4,Madrid,Private Motor,Collision,239261.42,Closed,02/12/2025
CLM-11971,2025,4,Madrid,Private Motor,Theft,114315.77,Open,24/12/2025
CLM-11972,2025,4,Madrid,Private Motor,Third-party liability,882167.17,Closed,22/12/2025
CLM-11973,2025,4,Madrid,Private Motor,Collision,285882.48,Closed,24/11/2025
CLM-11974,2025,4,Madrid,Private Motor,Collision,249218.58,Open,07/10/2025
CLM-11975,2025,4,Madrid,Private Motor,Third-party liability,573689.95,Closed,05/12/2025
CLM-11976,2025,4,Madrid,Private Motor,Third-party liability,360836.16,Open,15/10/2025
CLM-11977,2025,4,Madrid,Private Motor,Collision,102545.8,Open,23/10/2025
CLM-11978,2025,4,Madrid,Private Motor,Third-party liability,1029201.72,Closed,09/11/2025
CLM-11979,2025,4,Valencia,Commercial Fleet,Theft,634186.56,Open,02/11/2025
CLM-11980,2025,4,Valencia,Commercial Fleet,Collision,227512.96,Closed,09/10/2025
CLM-11981,2025,4,Valencia,Commercial Fleet,Weather damage,192704.2,Closed,26/10/2025
CLM-11982,2025,4,Valencia,Commercial Fleet,Theft,656849.68,Open,05/10/2025
CLM-11983,2025,4,Valencia,Commercial Fleet,Collision,1175745.96,Closed,22/12/2025
CLM-11984,2025,4,Valencia,Commercial Fleet,Theft,913411.92,Closed,20/10/2025
CLM-11985,2025,4,Valencia,Commercial Fleet,Weather damage,223378.34,Closed,19/10/2025
CLM-11986,2025,4,Valencia,Commercial Fleet,Collision,527437.77,Closed,18/12/2025
CLM-11987,2025,4,Valencia,Commercial Fleet,Windscreen,49581.63,Closed,15/11/2025
CLM-11988,2025,4,Valencia,Motorcycle,Total loss,871357.23,Open,18/10/2025
CLM-11989,2025,4,Valencia,Motorcycle,Third-party liability,1609442.6,Closed,17/11/2025
CLM-11990,2025,4,Valencia,Private Motor,Windscreen,30136.98,Open,15/11/2025
CLM-11991,2025,4,Valencia,Private Motor,Weather damage,262240.76,Closed,25/10/2025
CLM-11992,2025,4,Valencia,Private Motor,Collision,387410.13,Closed,19/12/2025
CLM-11993,2025,4,Valencia,Private Motor,Windscreen,82113.02,Closed,24/11/2025
CLM-11994,2025,4,Valencia,Private Motor,Total loss,922607.96,Closed,27/11/2025
CLM-11995,2025,4,Valencia,Private Motor,Weather damage,130826.9,Open,16/11/2025
CLM-11996,2025,4,Valencia,Private Motor,Weather damage,274656.18,Closed,10/11/2025
CLM-11997,2025,4,Valencia,Private Motor,Third-party liability,1546869.27,Closed,27/11/2025
CLM-11998,2025,4,Valencia,Private Motor,Theft,1284833.59,Open,17/11/2025
CLM-11999,2025,4,Valencia,Private Motor,Total loss,2544153.14,Open,30/11/2025
CLM-12000,2025,4,Valencia,Private Motor,Windscreen,81465.62,Open,02/12/2025
